[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
4,219.25,"{8, 9, 5, 46}",0,88.25,set(),"{8, 9, 5, 46}",219.25,3
0,88.25,set(),5,133.5,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",133.5,3
1,136.25,{5},4,126.33333333333327,"{0, 20, 37, 22}","{0, 20, 5, 37, 22}",156.41666666666666,3
2,174.75,"{9, 5}",3,116.1666666666666,"{20, 37, 22}","{20, 5, 37, 22, 9}",190.58333333333334,3
3,208.75,"{8, 9, 5}",2,105.49999999999997,"{20, 22}","{20, 5, 22, 8, 9}",209.5,3
4,219.25,"{8, 9, 5, 46}",1,96.33333333333331,{20},"{20, 5, 8, 9, 46}",219.33333333333334,3
5,225.75,"{5, 8, 9, 46, 31}",0,88.25,set(),"{5, 8, 9, 46, 31}",225.75,3
0,92.20000000000034,set(),1,100.20000000000023,{20},{20},100.20000000000023,4
1,154.8,{8},0,92.20000000000034,set(),{8},154.8,4
0,92.20000000000034,set(),2,108.15000000000022,"{20, 37}","{20, 37}",108.15000000000022,4
1,154.8,{8},1,100.20000000000023,{20},"{8, 20}",155.25000000000003,4
2,206.79999999999984,"{8, 9}",0,92.20000000000034,set(),"{8, 9}",206.79999999999984,4
0,92.20000000000034,set(),3,117.61666666666686,"{20, 37, 22}","{20, 37, 22}",117.61666666666686,4
1,154.8,{8},2,108.15000000000022,"{20, 37}","{8, 20, 37}",157.35000000000002,4
2,206.79999999999984,"{8, 9}",1,100.20000000000023,{20},"{8, 9, 20}",207.14999999999986,4
3,234.39999999999986,"{8, 9, 5}",0,92.20000000000034,set(),"{8, 9, 5}",234.39999999999986,4
0,92.20000000000034,set(),4,126.71666666666681,"{0, 20, 37, 22}","{0, 20, 37, 22}",126.71666666666681,4
1,154.8,{8},3,117.61666666666686,"{20, 37, 22}","{8, 20, 37, 22}",159.53333333333333,4
2,206.79999999999984,"{8, 9}",2,108.15000000000022,"{20, 37}","{8, 9, 20, 37}",208.9333333333332,4
3,234.39999999999986,"{8, 9, 5}",1,100.20000000000023,{20},"{8, 9, 20, 5}",234.54999999999987,4
4,245.1999999999999,"{8, 9, 5, 46}",0,92.20000000000034,set(),"{8, 9, 5, 46}",245.1999999999999,4
0,92.20000000000034,set(),5,132.9500000000001,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",132.9500000000001,4
1,154.8,{8},4,126.71666666666681,"{0, 20, 37, 22}","{0, 20, 37, 22, 8}",163.11666666666667,4
2,206.79999999999984,"{8, 9}",3,117.61666666666686,"{20, 37, 22}","{20, 37, 22, 8, 9}",209.3833333333332,4
3,234.39999999999986,"{8, 9, 5}",2,108.15000000000022,"{20, 37}","{20, 5, 37, 8, 9}",235.34999999999985,4
4,245.1999999999999,"{8, 9, 5, 46}",1,100.20000000000023,{20},"{20, 5, 8, 9, 46}",245.2999999999999,4
5,251.39999999999992,"{5, 8, 9, 46, 31}",0,92.20000000000034,set(),"{5, 8, 9, 46, 31}",251.39999999999992,4
0,94.33333333333329,set(),1,102.3000000000001,{20},{20},102.3000000000001,5
1,177.50000000000003,{5},0,94.33333333333329,set(),{5},177.50000000000003,5
0,94.33333333333329,set(),2,110.55000000000017,"{20, 37}","{20, 37}",110.55000000000017,5
1,177.50000000000003,{5},1,102.3000000000001,{20},"{20, 5}",178.93333333333334,5
2,231.83333333333334,"{9, 5}",0,94.33333333333329,set(),"{9, 5}",231.83333333333334,5
0,94.33333333333329,set(),3,118.38333333333348,"{20, 37, 22}","{20, 37, 22}",118.38333333333348,5
1,177.50000000000003,{5},2,110.55000000000017,"{20, 37}","{37, 20, 5}",180.14999999999995,5
2,231.83333333333334,"{9, 5}",1,102.3000000000001,{20},"{9, 20, 5}",233.06666666666663,5
3,255.3333333333333,"{8, 9, 5}",0,94.33333333333329,set(),"{8, 9, 5}",255.3333333333333,5
0,94.33333333333329,set(),4,126.5666666666668,"{0, 20, 37, 22}","{0, 20, 37, 22}",126.5666666666668,5
1,177.50000000000003,{5},3,118.38333333333348,"{20, 37, 22}","{37, 20, 5, 22}",182.58333333333323,5
2,231.83333333333334,"{9, 5}",2,110.55000000000017,"{20, 37}","{9, 37, 20, 5}",234.11666666666665,5
3,255.3333333333333,"{8, 9, 5}",1,102.3000000000001,{20},"{8, 9, 20, 5}",255.4666666666666,5
4,265.8333333333333,"{8, 9, 5, 46}",0,94.33333333333329,set(),"{8, 9, 5, 46}",265.8333333333333,5
0,94.33333333333329,set(),5,132.46666666666678,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",132.46666666666678,5
1,177.50000000000003,{5},4,126.5666666666668,"{0, 20, 37, 22}","{0, 20, 5, 37, 22}",183.5166666666666,5
2,231.83333333333334,"{9, 5}",3,118.38333333333348,"{20, 37, 22}","{20, 5, 37, 22, 9}",235.14999999999995,5
3,255.3333333333333,"{8, 9, 5}",2,110.55000000000017,"{20, 37}","{20, 5, 37, 8, 9}",255.96666666666658,5
4,265.8333333333333,"{8, 9, 5, 46}",1,102.3000000000001,{20},"{20, 5, 8, 9, 46}",265.96666666666664,5
5,273.5,"{5, 8, 9, 46, 31}",0,94.33333333333329,set(),"{5, 8, 9, 46, 31}",273.5,5
0,94.14285714285727,set(),1,101.78571428571432,{20},{20},101.78571428571432,6
1,189.5714285714283,{5},0,94.14285714285727,set(),{5},189.5714285714283,6
0,94.14285714285727,set(),2,109.71428571428574,"{20, 37}","{20, 37}",109.71428571428574,6
1,189.5714285714283,{5},1,101.78571428571432,{20},"{20, 5}",191.11904761904734,6
2,244.8571428571427,"{9, 5}",0,94.14285714285727,set(),"{9, 5}",244.8571428571427,6
0,94.14285714285727,set(),3,116.57142857142857,"{0, 20, 37}","{0, 20, 37}",116.57142857142857,6
1,189.5714285714283,{5},2,109.71428571428574,"{20, 37}","{37, 20, 5}",192.16666666666646,6
2,244.8571428571427,"{9, 5}",1,101.78571428571432,{20},"{9, 20, 5}",246.26190476190462,6
3,269.28571428571416,"{8, 9, 5}",0,94.14285714285727,set(),"{8, 9, 5}",269.28571428571416,6
0,94.14285714285727,set(),4,123.57380952380957,"{0, 20, 37, 22}","{0, 20, 37, 22}",123.57380952380957,6
1,189.5714285714283,{5},3,116.57142857142857,"{0, 20, 37}","{0, 37, 20, 5}",192.65238095238075,6
2,244.8571428571427,"{9, 5}",2,109.71428571428574,"{20, 37}","{9, 37, 20, 5}",247.2619047619046,6
3,269.28571428571416,"{8, 9, 5}",1,101.78571428571432,{20},"{8, 9, 20, 5}",269.3809523809523,6
4,281.7142857142856,"{8, 9, 5, 46}",0,94.14285714285727,set(),"{8, 9, 5, 46}",281.7142857142856,6
0,94.14285714285727,set(),5,129.90714285714293,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",129.90714285714293,6
1,189.5714285714283,{5},4,123.57380952380957,"{0, 20, 37, 22}","{0, 20, 5, 37, 22}",194.45476190476165,6
2,244.8571428571427,"{9, 5}",3,116.57142857142857,"{0, 20, 37}","{0, 20, 5, 37, 9}",247.6523809523808,6
3,269.28571428571416,"{8, 9, 5}",2,109.71428571428574,"{20, 37}","{20, 5, 37, 8, 9}",269.9571428571428,6
4,281.7142857142856,"{8, 9, 5, 46}",1,101.78571428571432,{20},"{20, 5, 8, 9, 46}",281.7380952380952,6
5,287.1428571428571,"{5, 8, 9, 46, 31}",0,94.14285714285727,set(),"{5, 8, 9, 46, 31}",287.1428571428571,6
0,96.25,set(),1,103.8750000000001,{20},{20},103.8750000000001,7
1,208.0,{8},0,96.25,set(),{8},208.0,7
0,96.25,set(),2,111.20238095238093,"{20, 37}","{20, 37}",111.20238095238093,7
1,208.0,{8},1,103.8750000000001,{20},"{8, 20}",208.375,7
2,266.375,"{8, 9}",0,96.25,set(),"{8, 9}",266.375,7
0,96.25,set(),3,117.74047619047614,"{0, 20, 37}","{0, 20, 37}",117.74047619047614,7
1,208.0,{8},2,111.20238095238093,"{20, 37}","{8, 20, 37}",209.5178571428571,7
2,266.375,"{8, 9}",1,103.8750000000001,{20},"{8, 9, 20}",266.66071428571433,7
3,287.5,"{8, 9, 5}",0,96.25,set(),"{8, 9, 5}",287.5,7
0,96.25,set(),4,124.32142857142854,"{0, 48, 20, 37}","{0, 48, 20, 37}",124.32142857142854,7
1,208.0,{8},3,117.74047619047614,"{0, 20, 37}","{8, 0, 20, 37}",211.07738095238082,7
2,266.375,"{8, 9}",2,111.20238095238093,"{20, 37}","{8, 9, 20, 37}",267.6130952380952,7
3,287.5,"{8, 9, 5}",1,103.8750000000001,{20},"{8, 9, 20, 5}",287.67857142857144,7
4,296.5,"{8, 9, 5, 46}",0,96.25,set(),"{8, 9, 5, 46}",296.5,7
0,96.25,set(),5,130.7785714285715,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",130.7785714285715,7
1,208.0,{8},4,124.32142857142854,"{0, 48, 20, 37}","{0, 48, 20, 37, 8}",213.46547619047607,7
2,266.375,"{8, 9}",3,117.74047619047614,"{0, 20, 37}","{0, 20, 37, 8, 9}",268.9999999999999,7
3,287.5,"{8, 9, 5}",2,111.20238095238093,"{20, 37}","{20, 5, 37, 8, 9}",288.0773809523809,7
4,296.5,"{8, 9, 5, 46}",1,103.8750000000001,{20},"{20, 5, 8, 9, 46}",296.60714285714283,7
5,301.0,"{3, 5, 8, 9, 46}",0,96.25,set(),"{3, 5, 8, 9, 46}",301.0,7
0,98.00000000000011,set(),1,105.36111111111127,{20},{20},105.36111111111127,8
1,226.11111111111146,{8},0,98.00000000000011,set(),{8},226.11111111111146,8
0,98.00000000000011,set(),2,112.43055555555573,"{20, 37}","{20, 37}",112.43055555555573,8
1,226.11111111111146,{8},1,105.36111111111127,{20},"{8, 20}",226.23611111111143,8
2,281.0000000000001,"{8, 9}",0,98.00000000000011,set(),"{8, 9}",281.0000000000001,8
0,98.00000000000011,set(),3,119.11309523809538,"{0, 20, 37}","{0, 20, 37}",119.11309523809538,8
1,226.11111111111146,{8},2,112.43055555555573,"{20, 37}","{8, 20, 37}",227.03174603174628,8
2,281.0000000000001,"{8, 9}",1,105.36111111111127,{20},"{8, 9, 20}",281.06944444444457,8
3,299.88888888888897,"{8, 9, 5}",0,98.00000000000011,set(),"{8, 9, 5}",299.88888888888897,8
0,98.00000000000011,set(),4,125.01190476190482,"{0, 48, 20, 37}","{0, 48, 20, 37}",125.01190476190482,8
1,226.11111111111146,{8},3,119.11309523809538,"{0, 20, 37}","{8, 0, 20, 37}",228.7380952380954,8
2,281.0000000000001,"{8, 9}",2,112.43055555555573,"{20, 37}","{8, 9, 20, 37}",281.7500000000001,8
3,299.88888888888897,"{8, 9, 5}",1,105.36111111111127,{20},"{8, 9, 20, 5}",299.91666666666674,8
4,306.33333333333337,"{8, 9, 5, 31}",0,98.00000000000011,set(),"{8, 9, 5, 31}",306.33333333333337,8
0,98.00000000000011,set(),5,130.95039682539687,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",130.95039682539687,8
1,226.11111111111146,{8},4,125.01190476190482,"{0, 48, 20, 37}","{0, 48, 20, 37, 8}",230.6567460317462,8
2,281.0000000000001,"{8, 9}",3,119.11309523809538,"{0, 20, 37}","{0, 20, 37, 8, 9}",283.1726190476191,8
3,299.88888888888897,"{8, 9, 5}",2,112.43055555555573,"{20, 37}","{20, 5, 37, 8, 9}",300.11111111111114,8
4,306.33333333333337,"{8, 9, 5, 31}",1,105.36111111111127,{20},"{20, 5, 8, 9, 31}",306.36111111111114,8
5,309.44444444444446,"{5, 8, 9, 43, 31}",0,98.00000000000011,set(),"{5, 8, 9, 43, 31}",309.44444444444446,8
0,96.99999999999999,set(),1,103.92222222222216,{20},{20},103.92222222222216,9
1,238.89999999999992,{8},0,96.99999999999999,set(),{8},238.8999999999999,9
0,96.99999999999999,set(),2,110.67499999999998,"{20, 37}","{20, 37}",110.67499999999998,9
1,238.89999999999992,{8},1,103.92222222222216,{20},"{8, 20}",238.95555555555546,9
2,289.7,"{8, 9}",0,96.99999999999999,set(),"{8, 9}",289.7,9
0,96.99999999999999,set(),3,117.07341269841267,"{0, 20, 37}","{0, 20, 37}",117.07341269841267,9
1,238.89999999999992,{8},2,110.67499999999998,"{20, 37}","{8, 20, 37}",239.59999999999997,9
2,289.7,"{8, 9}",1,103.92222222222216,{20},"{8, 9, 20}",289.72222222222223,9
3,306.5,"{8, 9, 5}",0,96.99999999999999,set(),"{8, 9, 5}",306.5,9
0,96.99999999999999,set(),4,123.00238095238093,"{0, 20, 37, 22}","{0, 20, 37, 22}",123.00238095238093,9
1,238.89999999999992,{8},3,117.07341269841267,"{0, 20, 37}","{8, 0, 20, 37}",241.1111111111111,9
2,289.7,"{8, 9}",2,110.67499999999998,"{20, 37}","{8, 9, 20, 37}",290.24444444444447,9
3,306.5,"{8, 9, 5}",1,103.92222222222216,{20},"{8, 9, 20, 5}",306.52222222222224,9
4,312.99999999999994,"{8, 9, 5, 31}",0,96.99999999999999,set(),"{8, 9, 5, 31}",312.99999999999994,9
0,96.99999999999999,set(),5,129.08730158730162,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22}",129.08730158730162,9
1,238.89999999999992,{8},4,123.00238095238093,"{0, 20, 37, 22}","{0, 20, 37, 22, 8}",241.7873015873016,9
2,289.7,"{8, 9}",3,117.07341269841267,"{0, 20, 37}","{0, 20, 37, 8, 9}",291.375,9
3,306.5,"{8, 9, 5}",2,110.67499999999998,"{20, 37}","{20, 5, 37, 8, 9}",306.58888888888896,9
4,312.99999999999994,"{8, 9, 5, 31}",1,103.92222222222216,{20},"{20, 5, 8, 9, 31}",313.0222222222222,9
5,315.49999999999994,"{5, 6, 8, 9, 31}",0,96.99999999999999,set(),"{5, 6, 8, 9, 31}",315.49999999999994,9
