[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
0,70.0,set(),0,70.0,set(),set(),70.0,0
0,70.0,set(),2,70.0,set(),set(),70.0,0
1,70.0,set(),1,70.0,set(),set(),70.0,0
2,70.0,set(),0,70.0,set(),set(),70.0,0
0,70.0,set(),4,70.0,set(),set(),70.0,0
1,70.0,set(),3,70.0,set(),set(),70.0,0
2,70.0,set(),2,70.0,set(),set(),70.0,0
3,70.0,set(),1,70.0,set(),set(),70.0,0
4,70.0,set(),0,70.0,set(),set(),70.0,0
0,70.0,set(),6,70.0,set(),set(),70.0,0
1,70.0,set(),5,70.0,set(),set(),70.0,0
2,70.0,set(),4,70.0,set(),set(),70.0,0
3,70.0,set(),3,70.0,set(),set(),70.0,0
4,70.0,set(),2,70.0,set(),set(),70.0,0
5,70.0,set(),1,70.0,set(),set(),70.0,0
6,70.0,set(),0,70.0,set(),set(),70.0,0
0,79.5,set(),0,79.5,set(),set(),79.5,1
0,79.5,set(),2,96.5,"{20, 22}","{20, 22}",96.5,1
1,94.0,{5},1,88.0,{20},"{20, 5}",101.5,1
2,108.5,"{9, 5}",0,79.5,set(),"{9, 5}",108.5,1
0,79.5,set(),4,106.0,"{1, 20, 28, 22}","{1, 20, 28, 22}",106.0,1
1,94.0,{5},3,102.0,"{1, 20, 22}","{1, 20, 5, 22}",115.0,1
2,108.5,"{9, 5}",2,96.5,"{20, 22}","{9, 20, 5, 22}",121.5,1
3,121.0,"{8, 9, 5}",1,88.0,{20},"{8, 9, 20, 5}",122.0,1
4,126.0,"{8, 9, 11, 5}",0,79.5,set(),"{8, 9, 11, 5}",126.0,1
0,79.5,set(),6,113.0,"{1, 37, 42, 20, 22, 28}","{1, 20, 37, 22, 42, 28}",113.0,1
1,94.0,{5},5,109.5,"{1, 37, 20, 22, 28}","{1, 20, 5, 37, 22, 28}",121.5,1
2,108.5,"{9, 5}",4,106.0,"{1, 20, 28, 22}","{1, 20, 5, 22, 9, 28}",125.5,1
3,121.0,"{8, 9, 5}",3,102.0,"{1, 20, 22}","{1, 20, 5, 22, 8, 9}",125.0,1
4,126.0,"{8, 9, 11, 5}",2,96.5,"{20, 22}","{20, 5, 22, 8, 9, 11}",127.0,1
5,130.0,"{5, 8, 9, 11, 43}",1,88.0,{20},"{20, 5, 8, 9, 11, 43}",130.0,1
6,134.0,"{5, 8, 9, 11, 43, 46}",0,79.5,set(),"{5, 46, 8, 9, 11, 43}",134.0,1
0,84.9999999999999,set(),0,84.9999999999999,set(),set(),84.9999999999999,2
0,84.9999999999999,set(),2,104.99999999999986,"{20, 22}","{20, 22}",104.99999999999986,2
1,119.99999999999983,{5},1,93.66666666666657,{20},"{20, 5}",126.1666666666665,2
2,147.3333333333334,"{9, 5}",0,84.9999999999999,set(),"{9, 5}",147.3333333333334,2
0,84.9999999999999,set(),4,121.16666666666654,"{1, 20, 37, 22}","{1, 20, 37, 22}",121.16666666666654,2
1,119.99999999999983,{5},3,113.49999999999987,"{1, 20, 22}","{1, 20, 5, 22}",144.50000000000003,2
2,147.3333333333334,"{9, 5}",2,104.99999999999986,"{20, 22}","{9, 20, 5, 22}",160.83333333333337,2
3,169.66666666666674,"{8, 9, 5}",1,93.66666666666657,{20},"{8, 9, 20, 5}",170.33333333333343,2
4,178.6666666666667,"{8, 9, 5, 46}",0,84.9999999999999,set(),"{8, 9, 5, 46}",178.6666666666667,2
0,84.9999999999999,set(),6,137.33333333333331,"{0, 1, 37, 48, 20, 22}","{0, 1, 48, 20, 37, 22}",137.33333333333331,2
1,119.99999999999983,{5},5,131.33333333333326,"{0, 1, 37, 20, 22}","{0, 1, 20, 5, 37, 22}",150.66666666666669,2
2,147.3333333333334,"{9, 5}",4,121.16666666666654,"{1, 20, 37, 22}","{1, 20, 5, 37, 22, 9}",164.50000000000006,2
3,169.66666666666674,"{8, 9, 5}",3,113.49999999999987,"{1, 20, 22}","{1, 20, 5, 22, 8, 9}",172.00000000000009,2
4,178.6666666666667,"{8, 9, 5, 46}",2,104.99999999999986,"{20, 22}","{20, 5, 22, 8, 9, 46}",180.33333333333337,2
5,185.33333333333337,"{5, 8, 9, 46, 31}",1,93.66666666666657,{20},"{20, 5, 8, 9, 46, 31}",186.00000000000006,2
6,191.66666666666674,"{5, 8, 9, 11, 46, 31}",0,84.9999999999999,set(),"{5, 8, 9, 11, 46, 31}",191.66666666666674,2
0,88.25,set(),0,88.25,set(),set(),88.25,3
0,88.25,set(),2,105.49999999999997,"{20, 22}","{20, 22}",105.49999999999997,3
1,136.25,{5},1,96.33333333333331,{20},"{20, 5}",141.3333333333333,3
2,174.75,"{9, 5}",0,88.25,set(),"{9, 5}",174.75,3
0,88.25,set(),4,126.33333333333327,"{0, 20, 37, 22}","{0, 20, 37, 22}",126.33333333333327,3
1,136.25,{5},3,116.1666666666666,"{20, 37, 22}","{37, 20, 5, 22}",153.91666666666666,3
2,174.75,"{9, 5}",2,105.49999999999997,"{20, 22}","{9, 20, 5, 22}",186.1666666666667,3
3,208.75,"{8, 9, 5}",1,96.33333333333331,{20},"{8, 9, 20, 5}",208.83333333333334,3
4,219.25,"{8, 9, 5, 46}",0,88.25,set(),"{8, 9, 5, 46}",219.25,3
0,88.25,set(),6,138.49999999999994,"{0, 1, 37, 48, 20, 22}","{0, 1, 48, 20, 37, 22}",138.49999999999994,3
1,136.25,{5},5,133.5,"{0, 37, 48, 20, 22}","{0, 48, 20, 5, 37, 22}",157.75,3
2,174.75,"{9, 5}",4,126.33333333333327,"{0, 20, 37, 22}","{0, 20, 5, 37, 22, 9}",193.0,3
3,208.75,"{8, 9, 5}",3,116.1666666666666,"{20, 37, 22}","{20, 5, 37, 22, 8, 9}",210.9166666666666,3
4,219.25,"{8, 9, 5, 46}",2,105.49999999999997,"{20, 22}","{20, 5, 22, 8, 9, 46}",219.58333333333331,3
5,225.75,"{5, 8, 9, 46, 31}",1,96.33333333333331,{20},"{20, 5, 8, 9, 46, 31}",225.83333333333334,3
6,230.75,"{3, 5, 8, 9, 46, 31}",0,88.25,set(),"{3, 5, 8, 9, 46, 31}",230.75,3
0,92.20000000000034,set(),0,92.20000000000034,set(),set(),92.20000000000034,4
0,92.20000000000034,set(),2,108.15000000000022,"{20, 37}","{20, 37}",108.15000000000022,4
1,154.8,{8},1,100.20000000000023,{20},"{8, 20}",155.25000000000003,4
2,206.79999999999984,"{8, 9}",0,92.20000000000034,set(),"{8, 9}",206.79999999999984,4
0,92.20000000000034,set(),4,126.71666666666681,"{0, 20, 37, 22}","{0, 20, 37, 22}",126.71666666666681,4
1,154.8,{8},3,117.61666666666686,"{20, 37, 22}","{8, 20, 37, 22}",159.53333333333333,4
2,206.79999999999984,"{8, 9}",2,108.15000000000022,"{20, 37}","{8, 9, 20, 37}",208.9333333333332,4
3,234.39999999999986,"{8, 9, 5}",1,100.20000000000023,{20},"{8, 9, 20, 5}",234.54999999999987,4
4,245.1999999999999,"{8, 9, 5, 46}",0,92.20000000000034,set(),"{8, 9, 5, 46}",245.1999999999999,4
0,92.20000000000034,set(),6,137.85000000000008,"{0, 37, 48, 20, 21, 22}","{0, 48, 20, 37, 21, 22}",137.85000000000008,4
1,154.8,{8},5,132.9500000000001,"{0, 37, 48, 20, 22}","{0, 48, 20, 37, 22, 8}",167.95000000000002,4
2,206.79999999999984,"{8, 9}",4,126.71666666666681,"{0, 20, 37, 22}","{0, 20, 37, 22, 8, 9}",212.3333333333332,4
3,234.39999999999986,"{8, 9, 5}",3,117.61666666666686,"{20, 37, 22}","{20, 5, 37, 22, 8, 9}",235.79999999999987,4
4,245.1999999999999,"{8, 9, 5, 46}",2,108.15000000000022,"{20, 37}","{20, 5, 37, 8, 9, 46}",245.4999999999999,4
5,251.39999999999992,"{5, 8, 9, 46, 31}",1,100.20000000000023,{20},"{20, 5, 8, 9, 46, 31}",251.49999999999991,4
6,256.99999999999994,"{3, 5, 8, 9, 46, 31}",0,92.20000000000034,set(),"{3, 5, 8, 9, 46, 31}",256.99999999999994,4
0,94.33333333333329,set(),0,94.33333333333329,set(),set(),94.33333333333329,5
0,94.33333333333329,set(),2,110.55000000000017,"{20, 37}","{20, 37}",110.55000000000017,5
1,177.50000000000003,{5},1,102.3000000000001,{20},"{20, 5}",178.93333333333334,5
2,231.83333333333334,"{9, 5}",0,94.33333333333329,set(),"{9, 5}",231.83333333333334,5
0,94.33333333333329,set(),4,126.5666666666668,"{0, 20, 37, 22}","{0, 20, 37, 22}",126.5666666666668,5
1,177.50000000000003,{5},3,118.38333333333348,"{20, 37, 22}","{37, 20, 5, 22}",182.58333333333323,5
2,231.83333333333334,"{9, 5}",2,110.55000000000017,"{20, 37}","{9, 37, 20, 5}",234.11666666666665,5
3,255.3333333333333,"{8, 9, 5}",1,102.3000000000001,{20},"{8, 9, 20, 5}",255.4666666666666,5
4,265.8333333333333,"{8, 9, 5, 46}",0,94.33333333333329,set(),"{8, 9, 5, 46}",265.8333333333333,5
0,94.33333333333329,set(),6,137.66666666666677,"{0, 37, 48, 20, 21, 22}","{0, 48, 20, 37, 21, 22}",137.66666666666677,5
1,177.50000000000003,{5},5,132.46666666666678,"{0, 37, 48, 20, 22}","{0, 48, 20, 5, 37, 22}",184.1333333333332,5
2,231.83333333333334,"{9, 5}",4,126.5666666666668,"{0, 20, 37, 22}","{0, 20, 5, 37, 22, 9}",235.91666666666663,5
3,255.3333333333333,"{8, 9, 5}",3,118.38333333333348,"{20, 37, 22}","{20, 5, 37, 22, 8, 9}",256.0999999999999,5
4,265.8333333333333,"{8, 9, 5, 46}",2,110.55000000000017,"{20, 37}","{20, 5, 37, 8, 9, 46}",266.2,5
5,273.5,"{5, 8, 9, 46, 31}",1,102.3000000000001,{20},"{20, 5, 8, 9, 46, 31}",273.6333333333333,5
6,277.8333333333333,"{3, 5, 8, 9, 46, 31}",0,94.33333333333329,set(),"{3, 5, 8, 9, 46, 31}",277.8333333333333,5
0,94.14285714285727,set(),0,94.14285714285727,set(),set(),94.14285714285727,6
0,94.14285714285727,set(),2,109.71428571428574,"{20, 37}","{20, 37}",109.71428571428574,6
1,189.5714285714283,{5},1,101.78571428571432,{20},"{20, 5}",191.11904761904734,6
2,244.8571428571427,"{9, 5}",0,94.14285714285727,set(),"{9, 5}",244.8571428571427,6
0,94.14285714285727,set(),4,123.57380952380957,"{0, 20, 37, 22}","{0, 20, 37, 22}",123.57380952380957,6
1,189.5714285714283,{5},3,116.57142857142857,"{0, 20, 37}","{0, 37, 20, 5}",192.65238095238075,6
2,244.8571428571427,"{9, 5}",2,109.71428571428574,"{20, 37}","{9, 37, 20, 5}",247.2619047619046,6
